gameId,phase,result,path,timestamp,mouseX,mouseY
7e9bbc0e-af14-445e-a558-a34e14bbf45d,27,0,27,3093,1193,171
7e9bbc0e-af14-445e-a558-a34e14bbf45d,28,0,28,3109,1182,150
7e9bbc0e-af14-445e-a558-a34e14bbf45d,29,0,29,3125,1168,137
7e9bbc0e-af14-445e-a558-a34e14bbf45d,30,0,30,3141,1125,118
7e9bbc0e-af14-445e-a558-a34e14bbf45d,31,0,31,3157,1081,110
7e9bbc0e-af14-445e-a558-a34e14bbf45d,32,0,32,3173,1062,107
7e9bbc0e-af14-445e-a558-a34e14bbf45d,33,0,33,3189,1014,103
7e9bbc0e-af14-445e-a558-a34e14bbf45d,34,0,34,3205,975,97
7e9bbc0e-af14-445e-a558-a34e14bbf45d,35,0,35,3221,929,88
7e9bbc0e-af14-445e-a558-a34e14bbf45d,36,0,36,3237,903,78
7e9bbc0e-af14-445e-a558-a34e14bbf45d,37,0,37,3253,898,74
7e9bbc0e-af14-445e-a558-a34e14bbf45d,38,0,38,3269,895,71
7e9bbc0e-af14-445e-a558-a34e14bbf45d,39,0,39,3285,891,67
7e9bbc0e-af14-445e-a558-a34e14bbf45d,40,0,40,3301,887,63
7e9bbc0e-af14-445e-a558-a34e14bbf45d,41,0,41,3317,883,59
7e9bbc0e-af14-445e-a558-a34e14bbf45d,42,0,42,3333,881,55
7e9bbc0e-af14-445e-a558-a34e14bbf45d,43,0,43,3349,881,53
7e9bbc0e-af14-445e-a558-a34e14bbf45d,44,0,44,3365,881,51
7e9bbc0e-af14-445e-a558-a34e14bbf45d,45,0,45,3381,881,51
7e9bbc0e-af14-445e-a558-a34e14bbf45d,46,0,46,3397,881,51
7e9bbc0e-af14-445e-a558-a34e14bbf45d,47,0,47,3413,882,50
7e9bbc0e-af14-445e-a558-a34e14bbf45d,48,0,48,3429,882,50
7e9bbc0e-af14-445e-a558-a34e14bbf45d,49,0,49,3445,912,52
7e9bbc0e-af14-445e-a558-a34e14bbf45d,50,0,50,3461,912,52
7e9bbc0e-af14-445e-a558-a34e14bbf45d,51,0,51,3477,953,56
7e9bbc0e-af14-445e-a558-a34e14bbf45d,52,0,52,3493,987,58
7e9bbc0e-af14-445e-a558-a34e14bbf45d,53,0,53,3509,997,58
7e9bbc0e-af14-445e-a558-a34e14bbf45d,54,0,54,3525,1003,58
7e9bbc0e-af14-445e-a558-a34e14bbf45d,55,0,55,3541,1003,58
7e9bbc0e-af14-445e-a558-a34e14bbf45d,56,0,56,3557,1003,58
7e9bbc0e-af14-445e-a558-a34e14bbf45d,57,0,57,3573,1003,58
7e9bbc0e-af14-445e-a558-a34e14bbf45d,58,0,58,3589,1003,58
7e9bbc0e-af14-445e-a558-a34e14bbf45d,59,0,59,3605,1003,58
7e9bbc0e-af14-445e-a558-a34e14bbf45d,60,0,60,3621,1003,58
7e9bbc0e-af14-445e-a558-a34e14bbf45d,61,0,61,3637,1003,58
7e9bbc0e-af14-445e-a558-a34e14bbf45d,62,0,62,3653,1003,58
7e9bbc0e-af14-445e-a558-a34e14bbf45d,0,1,0,5161,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,1,1,1,5177,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,2,1,2,5193,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,3,1,3,5209,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,4,1,4,5225,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,5,1,5,5241,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,6,1,6,5257,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,7,1,7,5273,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,8,1,8,5289,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,9,1,9,5305,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,10,1,10,5321,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,11,1,11,5337,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,12,1,12,5353,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,13,1,13,5369,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,14,1,14,5385,1261,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,15,1,15,5401,1263,347
7e9bbc0e-af14-445e-a558-a34e14bbf45d,16,1,16,5417,1267,354
7e9bbc0e-af14-445e-a558-a34e14bbf45d,17,1,17,5433,1286,373
7e9bbc0e-af14-445e-a558-a34e14bbf45d,18,1,18,5449,1315,407
7e9bbc0e-af14-445e-a558-a34e14bbf45d,19,1,19,5465,1377,477
7e9bbc0e-af14-445e-a558-a34e14bbf45d,20,1,20,5481,1400,502
7e9bbc0e-af14-445e-a558-a34e14bbf45d,21,1,21,5497,1414,519
7e9bbc0e-af14-445e-a558-a34e14bbf45d,22,1,22,5513,1418,526
7e9bbc0e-af14-445e-a558-a34e14bbf45d,23,1,23,5529,1423,533
7e9bbc0e-af14-445e-a558-a34e14bbf45d,24,1,24,5545,1423,533
7e9bbc0e-af14-445e-a558-a34e14bbf45d,25,1,25,5561,1428,537
7e9bbc0e-af14-445e-a558-a34e14bbf45d,26,1,26,5577,1436,545
7e9bbc0e-af14-445e-a558-a34e14bbf45d,27,1,27,5593,1448,555
7e9bbc0e-af14-445e-a558-a34e14bbf45d,28,1,28,5609,1459,565
7e9bbc0e-af14-445e-a558-a34e14bbf45d,29,1,29,5625,1466,571
7e9bbc0e-af14-445e-a558-a34e14bbf45d,30,1,30,5641,1469,576
7e9bbc0e-af14-445e-a558-a34e14bbf45d,31,1,31,5657,1473,586
7e9bbc0e-af14-445e-a558-a34e14bbf45d,32,1,32,5673,1475,598
7e9bbc0e-af14-445e-a558-a34e14bbf45d,33,1,33,5689,1479,610
7e9bbc0e-af14-445e-a558-a34e14bbf45d,34,1,34,5705,1481,621
7e9bbc0e-af14-445e-a558-a34e14bbf45d,35,1,35,5721,1481,622
7e9bbc0e-af14-445e-a558-a34e14bbf45d,36,1,36,5737,1481,622
7e9bbc0e-af14-445e-a558-a34e14bbf45d,37,1,37,5753,1481,622
7e9bbc0e-af14-445e-a558-a34e14bbf45d,38,1,38,5769,1481,622
7e9bbc0e-af14-445e-a558-a34e14bbf45d,39,1,39,5785,1481,622
7e9bbc0e-af14-445e-a558-a34e14bbf45d,0,2,0,7311,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,1,2,1,7327,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,2,2,2,7343,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,3,2,3,7359,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,4,2,4,7375,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,5,2,5,7391,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,6,2,6,7407,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,7,2,7,7423,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,8,2,8,7439,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,9,2,9,7455,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,10,2,10,7471,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,11,2,11,7487,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,12,2,12,7503,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,13,2,13,7519,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,14,2,14,7535,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,15,2,15,7551,1299,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,16,2,16,7567,1293,366
7e9bbc0e-af14-445e-a558-a34e14bbf45d,17,2,17,7583,1275,369
7e9bbc0e-af14-445e-a558-a34e14bbf45d,18,2,18,7599,1254,377
7e9bbc0e-af14-445e-a558-a34e14bbf45d,19,2,19,7615,1242,384
7e9bbc0e-af14-445e-a558-a34e14bbf45d,20,2,20,7631,1229,397
7e9bbc0e-af14-445e-a558-a34e14bbf45d,21,2,21,7647,1226,402
7e9bbc0e-af14-445e-a558-a34e14bbf45d,22,2,22,7663,1223,405
7e9bbc0e-af14-445e-a558-a34e14bbf45d,23,2,23,7679,1221,406
7e9bbc0e-af14-445e-a558-a34e14bbf45d,24,2,24,7695,1219,407
7e9bbc0e-af14-445e-a558-a34e14bbf45d,25,2,25,7711,1219,407
7e9bbc0e-af14-445e-a558-a34e14bbf45d,26,2,26,7727,1203,411
7e9bbc0e-af14-445e-a558-a34e14bbf45d,27,2,27,7743,1190,413
7e9bbc0e-af14-445e-a558-a34e14bbf45d,28,2,28,7759,1147,421
7e9bbc0e-af14-445e-a558-a34e14bbf45d,29,2,29,7775,1119,426
7e9bbc0e-af14-445e-a558-a34e14bbf45d,30,2,30,7791,1105,430
7e9bbc0e-af14-445e-a558-a34e14bbf45d,31,2,31,7807,1098,432
7e9bbc0e-af14-445e-a558-a34e14bbf45d,32,2,32,7823,1098,432
7e9bbc0e-af14-445e-a558-a34e14bbf45d,33,2,33,7839,1097,432
7e9bbc0e-af14-445e-a558-a34e14bbf45d,34,2,34,7855,1094,432
7e9bbc0e-af14-445e-a558-a34e14bbf45d,35,2,35,7871,1088,433
7e9bbc0e-af14-445e-a558-a34e14bbf45d,36,2,36,7887,1087,434
7e9bbc0e-af14-445e-a558-a34e14bbf45d,37,2,37,7903,1087,434
7e9bbc0e-af14-445e-a558-a34e14bbf45d,38,2,38,7919,1087,434
7e9bbc0e-af14-445e-a558-a34e14bbf45d,39,2,39,7935,1087,434
7e9bbc0e-af14-445e-a558-a34e14bbf45d,40,2,40,7951,1087,434
